longitude,latitude,Plant_Code,Plant_Name,Utility_Name,City,County,StateName,PrimSource,Install_MW,Total_MW
-74.708077,41.7966,60817,Sullivan County - Adult Care Solar,Tesla Inc.,Liberty,Sullivan,New York,solar,2,2
-76.34325,43.342437,60818,Oswego County - Fulton Solar,Tesla Inc.,Fulton,Oswego,New York,solar,2,2
-75.969805,43.970958,60819,Jefferson-Lewis BOCES Solar,Cypress Creek Renewables,Watertown,Jefferson,New York,solar,2,2
-77.293217,39.237945,60820,Montgomery County Correctional Facility,Tesla Inc.,Boyds,Montgomery,Maryland,solar,1.4,1.4
-111.982167,41.098957,60821,Weber State University - Davis Campus PV,Tesla Inc.,Layton,Davis,Utah,solar,1.3,1.3
-111.892354,33.243261,60822,Intel - Ocotillo Campus Solar,Tesla Inc.,Chandler,Maricopa,Arizona,solar,4.2,4.2
-96.439688,42.45847,60823,South Sioux City Solar,Tesla Inc.,Dakota,Dakota,Nebraska,solar,2.3,2.3
-116.198885,33.708661,60824,Valley Sanitary District WTP Solar,Tesla Inc.,Indio,Riverside,California,solar,1,1
-115.974771,33.540124,60825,Colgreen North Shore Solar Farm,"Sunpin Holdings, LLC",Mecca,Riverside,California,solar,74.8,74.8
-112.8348,33.34884,60827,"Sun Streams, LLC",EDP Renewables North America LLC,TBD,Maricopa,Arizona,solar,160,160
-93.410622,44.529703,60830,Webster Holdco Solar CSG,Webster Holdco LLC,Webster,Rice,Minnesota,solar,5,5
-71.514166,41.8054,60831,Orbit Energy RI,"Entropy Investment Management, LLC",Johnston,Providence,Rhode Island,other,3.2,3.2
-93.134002,44.623117,60832,Farmington Holdco Solar,Farmington Holdco LLC,Farmington,Dakota,Minnesota,solar,5,5
-92.756972,44.022374,60833,Dodge Holdco Solar CSG,Dodge Holdco LLC,Kasson,Dodge,Minnesota,solar,5,5
-92.592192,44.021848,60834,Hwy 14 Holdco Solar CSG,"Hwy 14 Holdco, LLC",Byron,Olmsted,Minnesota,solar,5,5
-92.654324,44.220122,60835,Pine Island Solar CSG,"Pine Island Holdco, LLC",Pine Island,Olmsted,Minnesota,solar,3.9,3.9
-93.775577,45.334575,60836,Big Lake Holdco Solar CSG,Big Lake Holdco LLC,Big Lake,Sherburne,Minnesota,solar,5,5
-92.89397,45.253488,60837,Forest Lake Solar CSG,Forest Lake Holdco LLC,Scandia,Washington,Minnesota,solar,5,5
-92.01928,44.36714,60838,Wabasha Holdco Solar CSG,Wabasha Holdco LLC,Wabasha,Wabasha,Minnesota,solar,3,3
-74.065394,40.760069,60839,"Goya Foods, Inc- Jersey City Solar",Goya Foods Inc.,Jersey City,Hudson,New Jersey,solar,2.5,2.5
-74.077397,40.77312,60840,"Goya Foods, Inc- Secaucus Solar",Goya Foods Inc.,Secaucus,Hudson,New Jersey,solar,1.6,1.6
-74.297098,40.814586,60841,Prudential 55 Livingston Roseland Solar,Prudential Insurance Company of America (NJ),Roseland,Essex,New Jersey,solar,1.2,1.2
-74.304989,40.815363,60842,Prudential 80 Livingston Roseland Solar,Prudential Insurance Company of America (NJ),Roseland,Essex,New Jersey,solar,1.7,1.7
-74.1142,40.7278,60843,River Terminal Development Solar,RTC Properties Inc,Kearny,Hudson,New Jersey,solar,2.9,2.9
-121.94777,38.390756,60844,Genentech Vacaville Meter #1,Tesla Inc.,Vacaville,Solano,California,solar,6.1,6.1
-121.397929,38.601354,60846,US GSA - Sacramento,Tesla Inc.,Sacramento,Sacramento,California,solar,1.1,1.1
-79.392991,39.505187,60847,Garrett County - DPU Treatment Plant,Tesla Inc.,Oakland,Garrett,Maryland,solar,1.2,1.2
-75.925225,40.423484,60848,Temple Solar Arrays,"UGI Energy Services, LLC",Reading,Berks,Pennsylvania,solar,2.2,2.2
-77.314427,39.69373,60849,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",Emmitsburg,Frederick,Maryland,solar,1.7,1.7
-71.986,42.175,60851,Curtis Hill Solar CSG,CCC Solar Holdings LLC,Charlton,Worcester,Massachusetts,solar,2,1.9
-71.988,42.153,60852,Depot Hill Solar CSG,CCC Solar Holdings LLC,Charlton,Worcester,Massachusetts,solar,2,1.9
-88.997563,33.926666,60853,SR Houston,"SR Houston Holdings, LLC",Houston,Chickasaw,Mississippi,solar,3.1,3.1
-71.266743,42.109564,60854,Bird Machine Solar Farm,"Bird Machine Solar Farm, LLC",South Walpole,Norfolk,Massachusetts,solar,3.5,3.5
-71.246389,42.582855,60855,Iron Horse Solar I CSG,"Iron Horse Solar 1, LLC",North Billerica,Middlesex,Massachusetts,solar,2.9,2.9
-102.052422,34.769544,60856,Astra Wind Farm,Astra Wind LLC,Happy,Randall,Texas,wind,163,163
-74.161153,40.070879,60857,NES Rutgers Solar,NES Rutgers LLC,Lakewood,Ocean,New Jersey,solar,1,1
-71.422707,42.076119,60858,126 Grove Solar LLC,126 Grove Solar LLC,Franklin,Norfolk,Massachusetts,solar,2,2
-73.274146,44.96234,60860,VEC Alburgh Array,SoCore Energy LLC,Alburgh,Grand Isle,Vermont,solar,1,1
-121.343,38.565,60861,Dept of General Services -FTB,"California PV Energy 2, LLC",Sacramento,Sacramento,California,solar,2.7,2.7
-84.254726,38.027241,60863,Cooperative Solar One,"East Kentucky Power Coop, Inc",Winchester,Clark,Kentucky,solar,8.5,8.5
-86.146,40.473,60864,"Kokomo Solar 1, LLC","Kokomo Solar 1, LLC",Kokomo,Howard,Indiana,solar,5.4,5.4
-70.656489,42.625649,60865,Equity Industrial Turbines,Equity Industrial Turbines,Gloucester,Essex,Massachusetts,wind,4,4
-70.880032,42.789327,60866,"Bashaw Solar CSG 1, LLC","Bashaw Solar 1, LLC",Newbury,Essex,Massachusetts,solar,2,2
-72.775239,42.01627,60867,Kearsarge Southwick LLC,Kearsarge Solar LLC,Southwick,Hampden,Massachusetts,solar,3.3,3.3
-121.756527,45.370546,60868,Timothy Lake Powerhouse,Portland General Electric Co,Estacada,Clackamas,Oregon,hydroelectric,1.2,1.1
-117.922819,34.511889,60869,"Solar Star California, XLIV, LLC",Goldman Sachs Renewable Power Group,Pearblossom,Los Angeles,California,solar,9.5,9.5
-92.703817,41.4369,60873,Prairie Wind Farm,MidAmerican Energy Co,Montezuma,Mahaska,Iowa,wind,168,174.6
-72.418566,43.632074,60874,GMP Solar - Hartford,Green Mountain Power Corp,Hartford,Windsor,Vermont,solar,5,5
-73.103241,44.465485,60875,GMP Solar - Williston,Green Mountain Power Corp,Williston,Chittenden,Vermont,solar,4.7,4.7
-91.036295,41.596959,60876,Eastern Iowa Solar,Central Iowa Power Cooperative,Wilton,Muscatine,Iowa,solar,1.8,1.8
-72.510509,44.136051,60877,GMP Solar - Williamstown,Green Mountain Power Corp,Williamstown,Orange,Vermont,solar,5,5
-71.697711,42.102447,60878,Sutton Solar CSG,"Sutton Solar, LLC",Sutton,Worcester,Massachusetts,solar,1.9,1.9
-73.287065,42.562091,60879,Nexamp Peak CSG,"Nexamp Peak, LLC",Hancock,Berkshire,Massachusetts,solar,2,1.7
-72.309,41.964,60880,Stafford MS Ground Mount Community Solar,"Town of Stafford, CT",Stafford,Tolland,Connecticut,solar,2,2
-81.540861,35.84995,60881,Bernhardt Furniture Solar Farm,Bernhardt Furniture Company,Lenoir,Caldwell,North Carolina,solar,1.1,1
-77.633477,36.345842,60882,Carl Friedrich Gauss Solar,"Heelstone Energy Holdings, LLC",Halifax,Halifax,North Carolina,solar,5,5
-82.898675,43.941851,60883,"Deerfield Wind Energy, LLC","Deerfield Wind Energy, LLC",Kinde,Huron,Michigan,wind,149,149
-114.944,35.85,60885,"Boulder Solar II, LLC",AEP Renewables,Boulder City,Clark,Nevada,solar,50,50
-112.359849,39.154474,60886,Pavant Solar III,AEP Renewables,Filmore,Millard,Utah,solar,20,20
-90.3226,43.59591,60887,Sauk DPC Solar,SoCore Energy LLC,Wonewoc,Vernon,Wisconsin,solar,1,1
-91.3524,44.88782,60888,Lafayette DPC Solar,SoCore Energy LLC,Chippewa Falls,Chippewa,Wisconsin,solar,1,1
-91.0482,45.36614,60889,Conrath DPC Solar,SoCore Energy LLC,Conrath,Rusk,Wisconsin,solar,1,1
-92.5182,44.95963,60890,Warren DPC Solar,SoCore Energy LLC,Roberts,St Croix,Wisconsin,solar,2.2,2.2
-90.9071,43.49412,60891,Liberty Pole DPC Solar,SoCore Energy LLC,Viroqua,Vernon,Wisconsin,solar,1.1,1.1
-91.8841,44.81423,60892,Downsville DPC Solar,SoCore Energy LLC,Menomonee,Dunn,Wisconsin,solar,1,1
-90.8318,42.97498,60893,Mt. Hope DPC Solar,SoCore Energy LLC,Mt. Hope,Grant,Wisconsin,solar,1,1
-90.3729,45.16305,60894,Medford DPC Solar,SoCore Energy LLC,Medford,Taylor,Wisconsin,solar,2,2
-90.0719,43.9721,60895,Whistling Winds DPC Solar,SoCore Energy LLC,New Lisbon,Juneau,Wisconsin,solar,1.5,1.5
-99.624257,33.345366,60901,Willow Springs Wind Farm,"Willow Springs Windfarm, LLC",Weinert,Haskell,Texas,wind,250,250
-100.975128,32.863769,60902,Dermott Wind,"Dermott Wind, LLC",Snyder,Scurry,Texas,wind,253,253
-70.878239,42.525486,60903,Salem Harbor Station NGCC,Footprint Salem Harbor Development LP,Salem,Essex,Massachusetts,natural gas,798.2,675
-77.375323,42.337435,60904,Time Warner Cable - Knowles,Tesla Inc.,Bath,Steuben,New York,solar,2,2
-101.1681,46.9571,60905,"Oliver Wind III, LLC","Oliver Wind III, LLC",Mandan,Morton,North Dakota,wind,99.3,99.3
-72.603,42.2686,60906,Mt. Tom Solar Project Hybrid,"Mt. Tom Solar, LLC",Holyoke,Hampden,Massachusetts,solar,7.6,7.6
-72.714011,42.293717,60908,Northampton Landfill Solar PV,Ameresco Glendale Road Solar PV LLC,Northampton,Hampshire,Massachusetts,solar,2.4,2.4
-72.6509,41.7915,60909,Hartford Landfill Solar EGF,Materials Innovation Recycling Authority,Hartford,Hartford,Connecticut,solar,1,1
-94.754,41.373,60911,Green Energy Machine,"Green Energy Machine, LLC",Anita,Cass,Iowa,wind,1.7,1.7
-72.952,43.5857,60912,Cold River Road Solar,"AEP Onsite Partners, LLC",North Clarendon,Rutland,Vermont,solar,2.3,2.3
-83.8391,40.759622,60913,Ohio Northern University Solar Site,"AEP Onsite Partners, LLC",Ada,Hardin,Ohio,solar,3,2.7
-118.284733,33.766067,60914,Westmont 300B,"Westmont Solar, LLC",San Pedro,Los Angeles,California,solar,3,2.3
-76.844612,37.471464,60915,Correctional Solar LLC,Dominion Renewable Energy,Barhamsville,New Kent,Virginia,solar,20,20
-77.41776,36.940529,60916,Sappony Solar LLC,Dominion Renewable Energy,Stoney Creek,Sussex,Virginia,solar,20,20
-78.379237,37.502944,60917,Buckingham Solar LLC,Dominion Renewable Energy,Cumberland,Buckingham,Virginia,solar,19.8,19.8
-119.681495,36.18519,60918,Verwey-Hanford Dairy Digester #1,AlsoEnergy,Hanford,Kings,California,other,1,1
-93.436971,44.796611,60919,Shakopee Met Council WTP,Oak Leaf Solar V LLC,Shakopee,Scott,Minnesota,solar,1.3,1.3
-78.962159,34.934886,60920,Viper Solar,Cypress Creek Renewables,Rockfish,Cumberland,North Carolina,solar,2,2
-77.795061,35.287803,60921,Scarlet Solar,Cypress Creek Renewables,La Grange,Lenoir,North Carolina,solar,2,2
-78.022,35.274,60922,Ruskin Solar,Cypress Creek Renewables,Dudley,Wayne,North Carolina,solar,2,2
-82.984331,41.319351,60923,Clyde Solar Array,"AEP Onsite Partners, LLC",Clyde,Sandusky,Ohio,solar,2.8,2.8
-94.082269,36.164296,60924,Ozarks Natural Energy Community Solar,Ozarks Electric Coop Corp - (AR),Springdale,Washington,Arkansas,solar,1,1
-95.5275,30.44083,60925,Montgomery County,Entergy Texas Inc.,Willis,Montgomery,Texas,natural gas,1000,1000
-90.460833,30.01,60926,St. Charles Power Station (LA),Entergy Louisiana LLC,La Place,St Charles,Louisiana,natural gas,1000,1000
-93.299056,30.272631,60927,Lake Charles Power,Entergy Louisiana LLC,West Lake,Calcasieu,Louisiana,natural gas,1000,1000
-89.9372,30.0081,60928,New Orleans Power,"Entergy New Orleans, LLC",New Orleans,Orleans,Louisiana,natural gas,250,130.8
-77.933518,35.993015,60929,"Red Oak Solar Farm, LLC","Heelstone Energy Holdings, LLC",Nashville,Nash,North Carolina,solar,5,4.9
-82.926,32.581,60930,Dublin Solar I,AES Distributed Energy,Dublin,Laurens,Georgia,solar,4.1,4.1
-98.334,40.57,60931,CCC Hastings Wind Turbine,"CCC Hastings Renewable Energy, LLC",Hastings,Adams,Nebraska,wind,1.7,1.7
-97.386,41.678,60932,Creston Ridge Wind Farm,"Creston Ridge, LLC",Creston,Platte,Nebraska,wind,6.8,6.8
-74.771501,40.348275,60933,Hopewell Cogeneration NJ,Hopewell Campus Owners LLC,Pennington,Mercer,New Jersey,natural gas,4,4
-92.8169,44.6922,60935,GRE Marshan Solar,SoCore Energy LLC,Hastings,Dakota,Minnesota,solar,1,1
-91.4353,45.21,60936,New Auburn DPC Solar,SoCore Energy LLC,New Auburn,Chippewa,Wisconsin,solar,2.5,2.5
-96.138235,43.906524,60937,Antlia Community Solar,Antlia Community Solar,Edgerton,Pipestone,Minnesota,solar,2,1.8
-92.988569,44.044924,60938,Aries Community Solar,Aries Community Solar,Claremont,Dodge,Minnesota,solar,4,3.6
-95.511257,44.949053,60939,Centaurus Community Solar,Centaurus Community Solar,Maynard,Chippewa,Minnesota,solar,2,1.8
-92.804361,45.300294,60940,Gemini Community Solar,Gemini Community Solar,Scandia,Washington,Minnesota,solar,3,2.7
-93.956064,43.928851,60941,Mapleton Community Solar,Mapleton Community Solar,Mapleton,Blue Earth,Minnesota,solar,3,2.7
-94.907619,44.413186,60942,Morgan Community Solar,Morgan Community Solar,Morgan,Redwood,Minnesota,solar,3,2.7
-94.854097,44.936146,60943,Spica Community Solar,Spica Community Solar,Lake Lillian,Kandiyohi,Minnesota,solar,2,1.8
-95.203741,45.382813,60944,Vega Community Solar,Vega Community Solar,Glenwood,Pope,Minnesota,solar,5,4.5
-84.4824,42.7151,60945,"Spartan PV 1, LLC","Spartan PV 1, LLC",East Lansing,Ingham,Michigan,solar,10.5,10.5
-116.12896,32.6212,60947,Jacumba Solar Farm,AEP Renewables,Jacumba,San Diego,California,solar,20,20
-90.79225,42.491754,60951,West Dubuque Solar,Interstate Power and Light Co,Dubuque,Dubuque,Iowa,solar,3.8,3.4
-118.012151,36.275144,60953,Owens Valley Solar Project 11,Los Angeles Department of Water & Power,Olancha,Inyo,California,solar,1,1
-73.0608,44.3682,60954,VEC Magee Hill Solar,SoCore Energy LLC,Hinesburgh,Chittenden,Vermont,solar,1.3,1.3
-91.5452,42.6786,60955,Strawberry Point DPC Solar,SoCore Energy LLC,Strawberry Point,Clayton,Iowa,solar,1.3,1.3
-97.9753,38.0194,60956,Westar Cities Solar,SoCore Energy LLC,Hutchinson,Reno,Kansas,solar,1,1
-92.549,45.4455,60957,Sand Lake DPC Solar,SoCore Energy LLC,Centuria,Polk,Wisconsin,solar,1,1
-93.828672,44.937098,60958,Nesvold Watertown Solar,SoCore Energy LLC,Watertown,Carver,Minnesota,solar,5,5
-71.737747,42.451836,60959,Chocksett Rd Energy Storage Project,Sterling Municipal Light Department,Sterling,Worcester,Massachusetts,other,2,2
-118.4298,33.9254,60960,Hyperion Treatment Plant CHP Plant,Constellation New Energy Inc.,Playa del Rey,Los Angeles,California,other,33,22
-80.4185,35.401091,60961,Violet Solar,"Violet Solar, LLC",Mount Pleasant,Cabarrus,North Carolina,solar,5,5
-93.899,44.3194,60962,Red Maple Solar,Terraform Arcadia,Cleveland,Le Sueur,Minnesota,solar,3,3
-109.890379,32.068141,60964,Apache Solar 1,Arizona Electric Pwr Coop Inc,Cochise,Cochise,Arizona,solar,20,20
-79.198481,35.528489,60965,"Cotten Farm, LLC","Heelstone Energy Holdings, LLC",Sanford,Lee,North Carolina,solar,5,4.9
-93.908719,44.802355,60966,Lind Solar CSG,Terraform Arcadia,Young America,Carver,Minnesota,solar,4.9,4.9
-75.476724,43.18413,60967,Onyx - Lamphear Road CSG,Onyx Asset Services Group,Rome,Oneida,New York,solar,2,2
-77.944637,37.526244,60968,Scott-II Solar LLC,Dominion Renewable Energy,Powhatan,Powhatan,Virginia,solar,20,20
-94.708334,45.667472,60971,Michael Solar,SoCore Energy LLC,Freeport,Stearns,Minnesota,solar,3,3
-118.283684,34.162327,60974,Glendale Battery Energy Storage System,City of Glendale - (CA),Glendale,Los Angeles,California,other,2,2
-120.138472,36.376889,60975,Whitney Point Solar,"Whitney Point Solar, LLC",Five Points,Fresno,California,solar,20,20
-121.228,44.061,60976,"OSLH, LLC","OSLH, LLC",Bend,Deschutes,Oregon,solar,9.9,9.9
-117.8887,33.87912,60978,CSUF State College,Goldman Sachs Renewable Power Group,Fullerton,Orange,California,solar,1,1
-117.8887,33.87912,60979,CSUF Nutwood Solar,Goldman Sachs Renewable Power Group,Fullerton,Orange,California,solar,1.9,1.9
-79.2,34.8,60980,ZV Solar 1,Cypress Creek Renewables,Red Springs,Robeson,North Carolina,solar,5,5
-120.134486,36.381775,60981,NextEra Westside PV,"Westside Solar, LLC",Five Points,Fresno,California,solar,20,20
-77.795169,34.896953,60982,Atkinson Farm Solar,"Atkinson Farm, LLC",Beulaville,Duplin,North Carolina,solar,5,5
-98.377389,32.371306,60983,Buckthorn Wind Project,"Buckthorn Wind Project, LLC",Mingus,Erath,Texas,wind,100.5,100.5
-117.205083,32.729444,60984,Lindberg Field Solar 2,"Lindberg Field Solar 2, LLC",San Diego,San Diego,California,solar,1.9,1.9
-76.581401,40.152693,60985,Elizabethtown Solar,Elizabethtown Solar LLC,Elizabethtown,Lancaster,Pennsylvania,solar,2,2
-71.737786,42.501949,60986,AIS Solar Project,Terraform Arcadia,Leominster,Worcester,Massachusetts,solar,2.5,2.5
-101.318787,31.181377,60987,Santa Rita Wind Energy,"BHE Renewables, LLC",Big Lake,Reagan,Texas,wind,300,300
-103.4747,30.45512,60989,SolaireHolman Solar Project,"SolaireHolman 1, LLC",Alpine,Brewster,Texas,solar,50,50
-74.787611,40.095611,60990,"Florence Solar W3-080, LLC","Florence Solar W3-080, LLC",Florence,Burlington,New Jersey,solar,7.9,7.9
-103.25058,33.3596,60991,Sterling I Wind Farm,AEM Wind LLC,Tatum,Lea,New Mexico,wind,29.9,29.9
-77.719745,36.433289,60992,Northern Cardinal Solar,Terraform Arcadia,Roanoke Rapids,Halifax,North Carolina,solar,2,2
-79.917,34.32,60993,"Darlington Solar, LLC","Darlington Solar, LLC",Darlington,Darlington,South Carolina,solar,10,10
-74.130198,40.109677,60994,French's Landfill PV,"Brick Standard, LLC",Brick,Ocean,New Jersey,solar,5.1,5
-116.860713,33.018486,60995,Ramona Solar Energy,San Diego Gas & Electric Co,Ramona,San Diego,California,solar,4.3,3.7
-110.819119,32.098492,60996,Iron Horse Battery Storage Hybrid,"Iron Horse Battery Storage, LLC",Tucson,Pima,Arizona,other,12,12
-77.30957,35.821137,60997,Everett PV1,"Ecoplexus, Inc",Parmele,Martin,North Carolina,solar,10,10
-77.049537,36.419353,60998,Underwood PV2,"Ecoplexus, Inc",Murfreesboro,Hertford,North Carolina,solar,16,16
-95.9655,38.475,60999,Reading Wind Project,Southern Power Co,Reading,Lyon,Kansas,wind,200.1,200.1
-81.991203,33.485245,61000,King Mill,Augusta Canal Authority,Augusta,Richmond,Georgia,hydroelectric,2.2,2
-100.028142,31.112474,61001,Cactus Flats Wind Energy Project,Southern Power Co,Eden,Concho,Texas,wind,148.4,148.4
-71.249262,41.612027,61002,"WED Portsmouth One, LLC","WED Portsmouth One, LLC",Portsmouth,Newport,Rhode Island,wind,1.5,1.5
-76.663665,42.731496,61003,Musgrave East Solar Farm,Artemis Solar LLC,Aurora,Cayuga,New York,solar,2,2
-84.033742,41.002764,61004,Whirlpool Corporation - Ottawa Wind Farm,OEE XXIV LLC,Ottawa,Putnam,Ohio,wind,1.5,1.5
-83.178491,40.591154,61005,Whirlpool Corporation - Marion Wind Farm,OEE XXIII LLC,Marion,Marion,Ohio,wind,4.5,4.5
-121.586514,38.690186,61006,SCDA Solar 1,"SCDA Solar 1, LLC",Sacramento,Sacramento,California,solar,7,7
-70.614839,41.829117,61007,Redbrook Community Solar 1,"Redbrook Solar 1, LLC",Plympton,Plymouth,Massachusetts,solar,4,4
-70.786125,41.955897,61008,Brook Street Solar 1 CSG,"Brook Street Solar 1, LLC",Plympton,Plymouth,Massachusetts,solar,5,5
-70.766403,41.942522,61009,Spring Street Solar 1 CSG,"Spring Street Solar 1, LLC",Carver,Plymouth,Massachusetts,solar,2,2
-70.990453,41.728936,61010,Bullock Road Solar 1,"Bullock Road Solar 1, LLC",Freetown,Bristol,Massachusetts,solar,1.9,1.9
-77.712,36.18,61011,Chestnut Solar,Chestnut Solar LLC,Enfield,Halifax,North Carolina,solar,74.9,74.9
-77.932902,43.063706,61012,Mill Seat Renewable Energy Facility,WM Renewable Energy LLC,Bergen,Genesee,New York,other,6.4,6.4
-122.377202,37.945296,61013,Marin Clean Energy Solar One,"Sustainable Power Group, LLC",Richmond,Contra Costa,California,solar,10.5,10.5
-66.393154,17.971696,61014,Pattern Santa Isabel LLC,Pattern Operators LP,Santa Isabel,Santa Isabel,Puerto Rico,wind,101.2,75
-76.663665,42.731496,61015,Musgrave West Solar Farm,Artemis Solar LLC,Aurora,Cayuga,New York,solar,2,2
-71.87065,42.224044,61016,Stafford St Solar 1 CSG,"Stafford St Solar 1, LLC",Leicester,Worcester,Massachusetts,solar,2,2
-71.87065,42.224044,61017,Stafford St 2 Community Solar,"Stafford St Solar 2, LLC",Lecister,Worcester,Massachusetts,solar,1.9,1.9
-71.87065,42.224044,61018,Stafford St Solar 3 CSG,"Stafford St Solar 3, LLC",Leicester,Worcester,Massachusetts,solar,1,1
-79.449675,35.747372,61019,"Siler 421 Farm, LLC","Heelstone Energy Holdings, LLC",Siler City,Chatham,North Carolina,solar,5,4.9
-80.578178,27.573256,61020,Indian River Solar Center,Florida Power & Light Co,Vero Beach,Indian River,Florida,solar,74.5,74.9
-82.058333,29.665556,61021,Horizon Solar Energy Center,Florida Power & Light Co,Hawthorne,Putnam,Florida,solar,74.5,74.9
-81.897222,29.756944,61022,Coral Farms Solar Energy Center,Florida Power & Light Co,Florahome,Putnam,Florida,solar,74.5,74.9
-77.170439,37.672005,61023,Hollyfield,Virginia Electric & Power Co,Manquin,King William,Virginia,solar,17,6.8
-81.324953,26.692646,61024,Hammock Solar,Florida Power & Light Co,Labelle,Hendry,Florida,solar,74.5,74.9
-73.848367,40.840648,61025,Montefiore - Westchester Square,Montefiore-Westchester Square,Bronx,Bronx,New York,other,1,1
-73.941391,40.840854,61026,New York Presbyterian Hospital-168th St,New York Presbyterian Hospital,New York,New York,New York,other,11.9,11.9
-80.43,40.994444,61028,Hickory Run Energy Station,"Hickory Run Energy, LLC",New Castle,Lawrence,Pennsylvania,natural gas,1033.7,971
-80.537189,27.609456,61029,Blue Cypress Solar Energy Center,Florida Power & Light Co,Vero Beach,Indian River,Florida,solar,74.5,74.9
-76.245,42.448,61030,Harford Solar Farm,Laertes Solar LLC,Harford,Tompkins,New York,solar,2,2
-77.677474,36.50592,61031,Floyd Road Solar Farm,Greenbacker Renewable Energy Corporation,Gaston,Northampton,North Carolina,solar,5,5
-99.421266,31.242177,61032,Heart of Texas Wind Project,Scout Clean Energy LLC,Brady,McCulloch,Texas,wind,180,180
-66.755416,17.981025,61034,EcoElectrica,EcoElectrica LP,Penuelas,Penuelas,Puerto Rico,natural gas,580,580
-75.799669,40.268522,61035,Birdsboro Power,Birdsboro Power LLC,Birdsboro,Berks,Pennsylvania,natural gas,525,485
-66.158874,17.947524,61036,AES ILUMINA,"AES ILUMINA, LLC",Guayama,Guayama,Puerto Rico,solar,20,17.5
-72.993721,42.877215,61039,Deerfield Wind LLC,Avangrid Renewables LLC,Searsburg,Bennington,Vermont,wind,30,30
-102.546,37.773,61040,Twin Buttes II Wind,Avangrid Renewables LLC,Lamar,Prowers,Colorado,wind,75,75
-77.28446,42.869086,61042,Canandaigua Westbrook Solar Array,"AEP Onsite Partners, LLC",Canandaigua,Ontario,New York,solar,2,1.6
-77.284561,42.86887,61043,Canandaigua Solar Array,"AEP Onsite Partners, LLC",Canandaigua,Ontario,New York,solar,2,2
-105.74,34.81,61044,La Joya NM,Avangrid Renewables LLC,Encino,Torrance,New Mexico,wind,306.2,306.2
-96.576,44.592,61046,Tatanka Ridge,Tatanka Ridge LLC,Deuel,Deuel,South Dakota,wind,154,154
-96.55,44.45,61047,Coyote Ridge,Coyote Ridge LLC,White,Brookings,South Dakota,wind,96.7,97.4
-120.918,44.1843,61048,Solar Star Oregon II,Avangrid Renewables LLC,Prineville,Crook,Oregon,solar,56.3,56
-81.783899,27.316187,61050,Wildflower Solar Energy Center,Florida Power & Light Co,Arcadia,Desoto,Florida,solar,74.5,74.9
-80.521111,27.865833,61051,Barefoot Bay Solar Energy Center,Florida Power & Light Co,Sebastian,Brevard,Florida,solar,74.5,74.9
-80.541389,27.237778,61052,Loggerhead Solar Energy Center,Florida Power & Light Co,Port St. Lucie,St Lucie,Florida,solar,74.5,74.9
-85.816507,39.793847,61053,Greenfield Solar Park,Indiana Municipal Power Agency,Greenfield,Hancock,Indiana,solar,2.8,2.8
-85.690907,40.138307,61054,IMPA Anderson Solar Park 2,Indiana Municipal Power Agency,Anderson,Madison,Indiana,solar,8.1,8.1
-78.18,38.929,61055,DG AMP Solar Front Royal,"DG AMP Solar, LLC",Front Royal,Warren,Virginia,solar,2.5,2.5
-97.1951,40.895,61056,Seward Wind Farm,Seward Wind LLC,Seward,Seward,Nebraska,wind,1.7,1.7
-94.705735,44.746994,61058,Kramer Solar CSG,National Grid Renewables,Hector,Renville,Minnesota,solar,3,3
-95.15,45.85,61059,Novel OYA of Osakis CSG,NRG MN Community LLC,Osakis,Douglas,Minnesota,solar,5,5
-93.96,43.93,61060,Novel - OYA of Mapleton CSG,NRG MN Community LLC,Mapleton,Blue Earth,Minnesota,solar,3.5,3.5
-66.550428,18.059965,61062,Coto Laurel Solar Farm,"PV Properties, Inc.",Ponce,Ponce,Puerto Rico,solar,10,10
-66.578949,18.05695,61063,Martino,"PV Properties, Inc.",Ponce,Ponce,Puerto Rico,solar,3.6,3.6
-66.14796,17.963472,61064,Pfizer Guayama,"PV Properties, Inc.",Guayama,Guayama,Puerto Rico,solar,2.7,2.7
-66.350001,18.450607,61065,Pfizer Vega Baja,"PV Properties, Inc.",Vega Baja,Vega Baja,Puerto Rico,solar,3.1,3.1
-118.221,34.691,61066,Foundation CDCR LAC,"Foundation CA Fund VIII Manager, LLC",Lancaster,Los Angeles,California,wind,1.9,1.9
-121.191589,36.274508,61067,Foundation Scheid Vineyards,"Foundation CA Fund VIII Manager, LLC",Greenfield,Monterey,California,wind,1.9,1.9
-159.491974,21.90823,61068,AES LAWAI SOLAR Hybrid,AES Distributed Energy,Lawai,Kauai,Hawaii,solar,40,40
-71.526667,42.085278,61069,"BWC Wading River One, Two, Three CSG",Ameresco BWC Wading River LLC,Mendon,Worcester,Massachusetts,solar,3,3
-92.280725,43.448855,61070,Saratoga Wind Farm,Madison Gas & Electric Co,Lime Springs,Howard,Iowa,wind,66,20.1
-93.285927,44.080995,61072,Lemond Solar,Lemond Solar Center LLC,Owatonna,Steele,Minnesota,solar,5,5
-74.697369,39.981764,61073,Pemberton Road I,NJR Clean Energy Ventures Corporation,Pemberton,Burlington,New Jersey,solar,8.6,8.6
-74.701917,39.979936,61074,Pemberton Road II,NJR Clean Energy Ventures Corporation,Pemberton,Burlington,New Jersey,solar,8.6,8.6
